OTU,Sample,Abundance,depth_m,Water_Layer,avg_cells_ml,Kingdom,Phylum,Class,Order,Family,Genus,Abundance_P,AA_Genus,Phylum_Genus
Otu00136,Cadagno7m-E2,0,7,Mixolimnion,157333.3333,Bacteria,Bacteroidetes,Bacteroidetes_unclassified,Bacteroidetes_unclassified,Bacteroidetes_unclassified,Bacteroidetes_unclassified,0,0,Bacteroidetes|Bacteroidetes_unclassified
Otu00136,LC-11m-E1,0,11,Mixolimnion,104333.3333,Bacteria,Bacteroidetes,Bacteroidetes_unclassified,Bacteroidetes_unclassified,Bacteroidetes_unclassified,Bacteroidetes_unclassified,0,0,Bacteroidetes|Bacteroidetes_unclassified
Otu00136,LC-9m-E1,0,9,Mixolimnion,73000,Bacteria,Bacteroidetes,Bacteroidetes_unclassified,Bacteroidetes_unclassified,Bacteroidetes_unclassified,Bacteroidetes_unclassified,0,0,Bacteroidetes|Bacteroidetes_unclassified
Otu00136,LC-5m-E1,0,5,Mixolimnion,86666.66667,Bacteria,Bacteroidetes,Bacteroidetes_unclassified,Bacteroidetes_unclassified,Bacteroidetes_unclassified,Bacteroidetes_unclassified,0,0,Bacteroidetes|Bacteroidetes_unclassified
Otu00138,LC-11m-E1,0,11,Mixolimnion,104333.3333,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinilabiliaceae,uncultured,0,0,Bacteroidetes|uncultured
Otu00138,LC-9m-E1,0,9,Mixolimnion,73000,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinilabiliaceae,uncultured,0,0,Bacteroidetes|uncultured
Otu00138,Cadagno7m-E2,0,7,Mixolimnion,157333.3333,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinilabiliaceae,uncultured,0,0,Bacteroidetes|uncultured
Otu00138,LC-5m-E1,0,5,Mixolimnion,86666.66667,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinilabiliaceae,uncultured,0,0,Bacteroidetes|uncultured
Otu00138,LC-3m-E1,0,3,Mixolimnion,95666.66667,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinilabiliaceae,uncultured,0,0,Bacteroidetes|uncultured
Otu00139,LC-11m-E1,0,11,Mixolimnion,104333.3333,Bacteria,Omnitrophicaeota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus,0,0,Omnitrophicaeota|Candidatus_Omnitrophus
Otu00139,Cadagno7m-E2,0,7,Mixolimnion,157333.3333,Bacteria,Omnitrophicaeota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus,0,0,Omnitrophicaeota|Candidatus_Omnitrophus
Otu00141,Cadagno7m-E2,0,7,Mixolimnion,157333.3333,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Thiovulaceae,Sulfuricurvum,0,0,Epsilonbacteraeota|Sulfuricurvum
Otu00141,LC-5m-E1,0,5,Mixolimnion,86666.66667,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Thiovulaceae,Sulfuricurvum,0,0,Epsilonbacteraeota|Sulfuricurvum
Otu00142,LC-9m-E1,0,9,Mixolimnion,73000,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,0,0,Proteobacteria|Caulobacter
Otu00146,LC-9m-E1,0,9,Mixolimnion,73000,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Runella,0,0,Bacteroidetes|Runella
Otu00146,LC-11m-E1,0,11,Mixolimnion,104333.3333,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Runella,0,0,Bacteroidetes|Runella
Otu00146,Cadagno7m-E2,0,7,Mixolimnion,157333.3333,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Runella,0,0,Bacteroidetes|Runella
Otu00146,LC-5m-E1,0,5,Mixolimnion,86666.66667,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Runella,0,0,Bacteroidetes|Runella
Otu00147,Cadagno15m-E2,0,15,Chemocline,905000,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,gamIV,gamIV-A,0,0,Proteobacteria|gamIV-A
Otu00149,LC-17m-E1,0,17,Monimolimnion,434666.6667,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group_ge,0,0,Bacteroidetes|NS9_marine_group_ge
Otu00149,LC-13m-E1,0,13,Chemocline,95333.33333,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group_ge,0,0,Bacteroidetes|NS9_marine_group_ge
Otu00149,LC-15point5m-E1,0,15.5,Chemocline,585000,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group_ge,0,0,Bacteroidetes|NS9_marine_group_ge
Otu00149,LC-19m-E1,0,19,Monimolimnion,397000,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group_ge,0,0,Bacteroidetes|NS9_marine_group_ge
Otu00149,Cadagno15m-E2,0,15,Chemocline,905000,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group_ge,0,0,Bacteroidetes|NS9_marine_group_ge
Otu00151,LC-5m-E1,0,5,Mixolimnion,86666.66667,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,uncultured,0,0,Verrucomicrobia|uncultured
Otu00156,LC-19m-E1,0,19,Monimolimnion,397000,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,betVII,betVII-B,0,0,Proteobacteria|betVII-B
Otu00156,LC-15point5m-E1,0,15.5,Chemocline,585000,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,betVII,betVII-B,0,0,Proteobacteria|betVII-B
Otu00157,Cadagno7m-E2,0,7,Mixolimnion,157333.3333,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Desulfomonile,0,0,Proteobacteria|Desulfomonile
Otu00157,LC-11m-E1,0,11,Mixolimnion,104333.3333,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Desulfomonile,0,0,Proteobacteria|Desulfomonile
Otu00157,LC-5m-E1,0,5,Mixolimnion,86666.66667,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Desulfomonile,0,0,Proteobacteria|Desulfomonile
Otu00157,LC-3m-E1,0,3,Mixolimnion,95666.66667,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Desulfomonile,0,0,Proteobacteria|Desulfomonile
Otu00157,LC-9m-E1,0,9,Mixolimnion,73000,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Desulfomonile,0,0,Proteobacteria|Desulfomonile
Otu00160,LC-3m-E1,0,3,Mixolimnion,95666.66667,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidetes_BD2-2,Bacteroidetes_BD2-2_ge,0,0,Bacteroidetes|Bacteroidetes_BD2-2_ge
Otu00160,LC-9m-E1,0,9,Mixolimnion,73000,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidetes_BD2-2,Bacteroidetes_BD2-2_ge,0,0,Bacteroidetes|Bacteroidetes_BD2-2_ge
Otu00160,LC-11m-E1,0,11,Mixolimnion,104333.3333,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidetes_BD2-2,Bacteroidetes_BD2-2_ge,0,0,Bacteroidetes|Bacteroidetes_BD2-2_ge
Otu00160,Cadagno7m-E2,0,7,Mixolimnion,157333.3333,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidetes_BD2-2,Bacteroidetes_BD2-2_ge,0,0,Bacteroidetes|Bacteroidetes_BD2-2_ge
Otu00160,LC-5m-E1,0,5,Mixolimnion,86666.66667,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidetes_BD2-2,Bacteroidetes_BD2-2_ge,0,0,Bacteroidetes|Bacteroidetes_BD2-2_ge
Otu00161,LC-3m-E1,0,3,Mixolimnion,95666.66667,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Smithella,0,0,Proteobacteria|Smithella
Otu00161,LC-9m-E1,0,9,Mixolimnion,73000,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Smithella,0,0,Proteobacteria|Smithella
Otu00161,Cadagno7m-E2,0,7,Mixolimnion,157333.3333,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Smithella,0,0,Proteobacteria|Smithella
Otu00161,LC-11m-E1,0,11,Mixolimnion,104333.3333,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Smithella,0,0,Proteobacteria|Smithella
Otu00161,LC-5m-E1,0,5,Mixolimnion,86666.66667,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Smithella,0,0,Proteobacteria|Smithella
Otu00162,LC-3m-E1,0,3,Mixolimnion,95666.66667,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter,0,0,Proteobacteria|Geobacter
Otu00162,LC-9m-E1,0,9,Mixolimnion,73000,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter,0,0,Proteobacteria|Geobacter
Otu00162,LC-5m-E1,0,5,Mixolimnion,86666.66667,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter,0,0,Proteobacteria|Geobacter
Otu00162,Cadagno7m-E2,0,7,Mixolimnion,157333.3333,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter,0,0,Proteobacteria|Geobacter
Otu00162,LC-11m-E1,0,11,Mixolimnion,104333.3333,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter,0,0,Proteobacteria|Geobacter
Otu00164,Cadagno7m-E2,0,7,Mixolimnion,157333.3333,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Pedosphaera,0,0,Verrucomicrobia|Pedosphaera
Otu00164,LC-11m-E1,0,11,Mixolimnion,104333.3333,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Pedosphaera,0,0,Verrucomicrobia|Pedosphaera
Otu00164,LC-5m-E1,0,5,Mixolimnion,86666.66667,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Pedosphaera,0,0,Verrucomicrobia|Pedosphaera
Otu00164,LC-3m-E1,0,3,Mixolimnion,95666.66667,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Pedosphaera,0,0,Verrucomicrobia|Pedosphaera
Otu00164,LC-9m-E1,0,9,Mixolimnion,73000,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Pedosphaera,0,0,Verrucomicrobia|Pedosphaera
Otu00165,LC-3m-E1,0,3,Mixolimnion,95666.66667,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,0,0,Proteobacteria|OM27_clade
Otu00165,LC-9m-E1,0,9,Mixolimnion,73000,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,0,0,Proteobacteria|OM27_clade
Otu00165,LC-5m-E1,0,5,Mixolimnion,86666.66667,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,0,0,Proteobacteria|OM27_clade
Otu00167,LC-11m-E1,0,11,Mixolimnion,104333.3333,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,ST-12K33,ST-12K33_ge,0,0,Bacteroidetes|ST-12K33_ge
Otu00167,LC-9m-E1,0,9,Mixolimnion,73000,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,ST-12K33,ST-12K33_ge,0,0,Bacteroidetes|ST-12K33_ge
Otu00167,LC-3m-E1,0,3,Mixolimnion,95666.66667,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,ST-12K33,ST-12K33_ge,0,0,Bacteroidetes|ST-12K33_ge
Otu00167,Cadagno7m-E2,0,7,Mixolimnion,157333.3333,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,ST-12K33,ST-12K33_ge,0,0,Bacteroidetes|ST-12K33_ge
Otu00167,LC-5m-E1,0,5,Mixolimnion,86666.66667,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,ST-12K33,ST-12K33_ge,0,0,Bacteroidetes|ST-12K33_ge
Otu00172,Cadagno15m-E2,0,15,Chemocline,905000,Bacteria,Actinobacteria,Actinobacteria,Actinobacteria_unclassified,Actinobacteria_unclassified,Actinobacteria_unclassified,0,0,Actinobacteria|Actinobacteria_unclassified
Otu00172,LC-19m-E1,0,19,Monimolimnion,397000,Bacteria,Actinobacteria,Actinobacteria,Actinobacteria_unclassified,Actinobacteria_unclassified,Actinobacteria_unclassified,0,0,Actinobacteria|Actinobacteria_unclassified
Otu00172,LC-17m-E1,0,17,Monimolimnion,434666.6667,Bacteria,Actinobacteria,Actinobacteria,Actinobacteria_unclassified,Actinobacteria_unclassified,Actinobacteria_unclassified,0,0,Actinobacteria|Actinobacteria_unclassified
Otu00172,LC-5m-E1,0,5,Mixolimnion,86666.66667,Bacteria,Actinobacteria,Actinobacteria,Actinobacteria_unclassified,Actinobacteria_unclassified,Actinobacteria_unclassified,0,0,Actinobacteria|Actinobacteria_unclassified
Otu00172,LC-15point5m-E1,0,15.5,Chemocline,585000,Bacteria,Actinobacteria,Actinobacteria,Actinobacteria_unclassified,Actinobacteria_unclassified,Actinobacteria_unclassified,0,0,Actinobacteria|Actinobacteria_unclassified
Otu00174,LC-9m-E1,0,9,Mixolimnion,73000,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,CL500-3,0,0,Planctomycetes|CL500-3
Otu00174,Cadagno7m-E2,0,7,Mixolimnion,157333.3333,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,CL500-3,0,0,Planctomycetes|CL500-3
Otu00174,LC-5m-E1,0,5,Mixolimnion,86666.66667,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,CL500-3,0,0,Planctomycetes|CL500-3
Otu00174,LC-3m-E1,0,3,Mixolimnion,95666.66667,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,CL500-3,0,0,Planctomycetes|CL500-3
Otu00176,LC-5m-E1,0,5,Mixolimnion,86666.66667,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidetes_vadinHA17,Bacteroidetes_vadinHA17_ge,0,0,Bacteroidetes|Bacteroidetes_vadinHA17_ge
Otu00176,LC-9m-E1,0,9,Mixolimnion,73000,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidetes_vadinHA17,Bacteroidetes_vadinHA17_ge,0,0,Bacteroidetes|Bacteroidetes_vadinHA17_ge
Otu00176,LC-3m-E1,0,3,Mixolimnion,95666.66667,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidetes_vadinHA17,Bacteroidetes_vadinHA17_ge,0,0,Bacteroidetes|Bacteroidetes_vadinHA17_ge
Otu00176,LC-11m-E1,0,11,Mixolimnion,104333.3333,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidetes_vadinHA17,Bacteroidetes_vadinHA17_ge,0,0,Bacteroidetes|Bacteroidetes_vadinHA17_ge
Otu00178,LC-9m-E1,0,9,Mixolimnion,73000,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prolixibacteraceae,uncultured,0,0,Bacteroidetes|uncultured
Otu00178,Cadagno7m-E2,0,7,Mixolimnion,157333.3333,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prolixibacteraceae,uncultured,0,0,Bacteroidetes|uncultured
Otu00178,LC-3m-E1,0,3,Mixolimnion,95666.66667,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prolixibacteraceae,uncultured,0,0,Bacteroidetes|uncultured
Otu00178,LC-5m-E1,0,5,Mixolimnion,86666.66667,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prolixibacteraceae,uncultured,0,0,Bacteroidetes|uncultured
Otu00178,LC-11m-E1,0,11,Mixolimnion,104333.3333,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prolixibacteraceae,uncultured,0,0,Bacteroidetes|uncultured
Otu00179,Cadagno7m-E2,0,7,Mixolimnion,157333.3333,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolineaceae_unclassified,0,0,Chloroflexi|Anaerolineaceae_unclassified
Otu00179,LC-3m-E1,0,3,Mixolimnion,95666.66667,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolineaceae_unclassified,0,0,Chloroflexi|Anaerolineaceae_unclassified
Otu00179,LC-11m-E1,0,11,Mixolimnion,104333.3333,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolineaceae_unclassified,0,0,Chloroflexi|Anaerolineaceae_unclassified
Otu00179,LC-9m-E1,0,9,Mixolimnion,73000,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolineaceae_unclassified,0,0,Chloroflexi|Anaerolineaceae_unclassified
Otu00179,LC-5m-E1,0,5,Mixolimnion,86666.66667,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolineaceae_unclassified,0,0,Chloroflexi|Anaerolineaceae_unclassified
Otu00180,LC-9m-E1,0,9,Mixolimnion,73000,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,0,0,Epsilonbacteraeota|Sulfurovum
Otu00180,LC-3m-E1,0,3,Mixolimnion,95666.66667,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,0,0,Epsilonbacteraeota|Sulfurovum
Otu00180,LC-5m-E1,0,5,Mixolimnion,86666.66667,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,0,0,Epsilonbacteraeota|Sulfurovum
Otu00180,Cadagno7m-E2,0,7,Mixolimnion,157333.3333,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,0,0,Epsilonbacteraeota|Sulfurovum
Otu00181,LC-3m-E1,0,3,Mixolimnion,95666.66667,Bacteria,Patescibacteria,ABY1,Candidatus_Falkowbacteria,Candidatus_Falkowbacteria_fa,Candidatus_Falkowbacteria_ge,0,0,Patescibacteria|Candidatus_Falkowbacteria_ge
Otu00181,LC-5m-E1,0,5,Mixolimnion,86666.66667,Bacteria,Patescibacteria,ABY1,Candidatus_Falkowbacteria,Candidatus_Falkowbacteria_fa,Candidatus_Falkowbacteria_ge,0,0,Patescibacteria|Candidatus_Falkowbacteria_ge
Otu00181,LC-9m-E1,0,9,Mixolimnion,73000,Bacteria,Patescibacteria,ABY1,Candidatus_Falkowbacteria,Candidatus_Falkowbacteria_fa,Candidatus_Falkowbacteria_ge,0,0,Patescibacteria|Candidatus_Falkowbacteria_ge
Otu00181,LC-11m-E1,0,11,Mixolimnion,104333.3333,Bacteria,Patescibacteria,ABY1,Candidatus_Falkowbacteria,Candidatus_Falkowbacteria_fa,Candidatus_Falkowbacteria_ge,0,0,Patescibacteria|Candidatus_Falkowbacteria_ge
Otu00181,Cadagno7m-E2,0,7,Mixolimnion,157333.3333,Bacteria,Patescibacteria,ABY1,Candidatus_Falkowbacteria,Candidatus_Falkowbacteria_fa,Candidatus_Falkowbacteria_ge,0,0,Patescibacteria|Candidatus_Falkowbacteria_ge
Otu00183,LC-3m-E1,0,3,Mixolimnion,95666.66667,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Campylobacterales_unclassified,Campylobacterales_unclassified,0,0,Epsilonbacteraeota|Campylobacterales_unclassified
Otu00183,LC-11m-E1,0,11,Mixolimnion,104333.3333,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Campylobacterales_unclassified,Campylobacterales_unclassified,0,0,Epsilonbacteraeota|Campylobacterales_unclassified
Otu00183,LC-9m-E1,0,9,Mixolimnion,73000,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Campylobacterales_unclassified,Campylobacterales_unclassified,0,0,Epsilonbacteraeota|Campylobacterales_unclassified
Otu00183,LC-5m-E1,0,5,Mixolimnion,86666.66667,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Campylobacterales_unclassified,Campylobacterales_unclassified,0,0,Epsilonbacteraeota|Campylobacterales_unclassified
Otu00183,Cadagno7m-E2,0,7,Mixolimnion,157333.3333,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Campylobacterales_unclassified,Campylobacterales_unclassified,0,0,Epsilonbacteraeota|Campylobacterales_unclassified
Otu00185,LC-3m-E1,0,3,Mixolimnion,95666.66667,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,uncultured,0,0,Firmicutes|uncultured
Otu00185,LC-9m-E1,0,9,Mixolimnion,73000,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,uncultured,0,0,Firmicutes|uncultured
Otu00185,Cadagno7m-E2,0,7,Mixolimnion,157333.3333,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,uncultured,0,0,Firmicutes|uncultured
Otu00185,LC-11m-E1,0,11,Mixolimnion,104333.3333,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,uncultured,0,0,Firmicutes|uncultured
Otu00185,LC-5m-E1,0,5,Mixolimnion,86666.66667,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,uncultured,0,0,Firmicutes|uncultured
Otu00186,LC-3m-E1,0,3,Mixolimnion,95666.66667,Bacteria,Chloroflexi,Dehalococcoidia,GIF9,GIF9_fa,GIF9_ge,0,0,Chloroflexi|GIF9_ge
Otu00186,LC-9m-E1,0,9,Mixolimnion,73000,Bacteria,Chloroflexi,Dehalococcoidia,GIF9,GIF9_fa,GIF9_ge,0,0,Chloroflexi|GIF9_ge
Otu00186,LC-11m-E1,0,11,Mixolimnion,104333.3333,Bacteria,Chloroflexi,Dehalococcoidia,GIF9,GIF9_fa,GIF9_ge,0,0,Chloroflexi|GIF9_ge
Otu00186,LC-5m-E1,0,5,Mixolimnion,86666.66667,Bacteria,Chloroflexi,Dehalococcoidia,GIF9,GIF9_fa,GIF9_ge,0,0,Chloroflexi|GIF9_ge
Otu00187,LC-19m-E1,0,19,Monimolimnion,397000,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,alfIV,alfIV-B,0,0,Proteobacteria|alfIV-B
Otu00187,Cadagno15m-E2,0,15,Chemocline,905000,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,alfIV,alfIV-B,0,0,Proteobacteria|alfIV-B
Otu00191,LC-3m-E1,0,3,Mixolimnion,95666.66667,Bacteria,Kiritimatiellaeota,Kiritimatiellae,Kiritimatiellales,Kiritimatiellaceae,MSBL3,0,0,Kiritimatiellaeota|MSBL3
Otu00191,LC-9m-E1,0,9,Mixolimnion,73000,Bacteria,Kiritimatiellaeota,Kiritimatiellae,Kiritimatiellales,Kiritimatiellaceae,MSBL3,0,0,Kiritimatiellaeota|MSBL3
Otu00191,Cadagno7m-E2,0,7,Mixolimnion,157333.3333,Bacteria,Kiritimatiellaeota,Kiritimatiellae,Kiritimatiellales,Kiritimatiellaceae,MSBL3,0,0,Kiritimatiellaeota|MSBL3
Otu00191,LC-11m-E1,0,11,Mixolimnion,104333.3333,Bacteria,Kiritimatiellaeota,Kiritimatiellae,Kiritimatiellales,Kiritimatiellaceae,MSBL3,0,0,Kiritimatiellaeota|MSBL3
Otu00191,LC-5m-E1,0,5,Mixolimnion,86666.66667,Bacteria,Kiritimatiellaeota,Kiritimatiellae,Kiritimatiellales,Kiritimatiellaceae,MSBL3,0,0,Kiritimatiellaeota|MSBL3
Otu00192,LC-19m-E1,0,19,Monimolimnion,397000,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,alfII,alfII-A,0,0,Proteobacteria|alfII-A
Otu00192,LC-17m-E1,0,17,Monimolimnion,434666.6667,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,alfII,alfII-A,0,0,Proteobacteria|alfII-A
Otu00192,Cadagno15m-E2,0,15,Chemocline,905000,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,alfII,alfII-A,0,0,Proteobacteria|alfII-A
Otu00192,LC-15point5m-E1,0,15.5,Chemocline,585000,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,alfII,alfII-A,0,0,Proteobacteria|alfII-A
Otu00193,Cadagno7m-E2,0,7,Mixolimnion,157333.3333,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Prosthecobacter,0,0,Verrucomicrobia|Prosthecobacter
Otu00196,Cadagno7m-E2,0,7,Mixolimnion,157333.3333,Bacteria,Bacteroidetes,Ignavibacteria,SJA-28,SJA-28_fa,SJA-28_ge,0,0,Bacteroidetes|SJA-28_ge
Otu00196,LC-9m-E1,0,9,Mixolimnion,73000,Bacteria,Bacteroidetes,Ignavibacteria,SJA-28,SJA-28_fa,SJA-28_ge,0,0,Bacteroidetes|SJA-28_ge
Otu00196,LC-11m-E1,0,11,Mixolimnion,104333.3333,Bacteria,Bacteroidetes,Ignavibacteria,SJA-28,SJA-28_fa,SJA-28_ge,0,0,Bacteroidetes|SJA-28_ge
Otu00196,LC-3m-E1,0,3,Mixolimnion,95666.66667,Bacteria,Bacteroidetes,Ignavibacteria,SJA-28,SJA-28_fa,SJA-28_ge,0,0,Bacteroidetes|SJA-28_ge
Otu00196,LC-5m-E1,0,5,Mixolimnion,86666.66667,Bacteria,Bacteroidetes,Ignavibacteria,SJA-28,SJA-28_fa,SJA-28_ge,0,0,Bacteroidetes|SJA-28_ge
Otu00198,Cadagno7m-E2,0,7,Mixolimnion,157333.3333,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiodictyon,0,0,Proteobacteria|Thiodictyon
Otu00198,LC-9m-E1,0,9,Mixolimnion,73000,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiodictyon,0,0,Proteobacteria|Thiodictyon
Otu00198,LC-3m-E1,0,3,Mixolimnion,95666.66667,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiodictyon,0,0,Proteobacteria|Thiodictyon
Otu00198,LC-11m-E1,0,11,Mixolimnion,104333.3333,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiodictyon,0,0,Proteobacteria|Thiodictyon
Otu00198,LC-5m-E1,0,5,Mixolimnion,86666.66667,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiodictyon,0,0,Proteobacteria|Thiodictyon
Otu00201,Cadagno7m-E2,0,7,Mixolimnion,157333.3333,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,betIII,betIII-A,0,0,Proteobacteria|betIII-A
